country,vendor,shipment_mode,unit_of_measure,line_item_quantity,line_item_value,pack_price,unit_price,weight,freight_cost,location,distance
2,5,0,90,1176,11842,10,0.11,3622,9181,9,14446
2,5,0,60,504,720,1,0.02,3622,9181,9,14446
8,5,0,30,1500,17625,11,0.39,109,1288,2,4961
8,5,0,60,2500,6825,2,0.05,132,2661,9,5524
4,5,0,60,35199,96093,2,0.05,2411,9181,9,7633
4,5,0,60,20000,54600,2,0.05,1370,9181,9,7633
4,5,0,30,5000,23000,4,0.15,428,9181,9,7633
4,5,0,60,34379,385732,11,0.19,4013,9181,9,7633
4,5,0,30,45000,450000,10,0.33,4050,9181,2,7134
4,5,0,30,20000,200000,10,0.33,1801,9181,2,7134
8,5,0,30,2500,29375,11,0.39,3622,9181,2,4961
4,5,1,60,15000,131400,8,0.15,1040,9181,9,7633
11,5,0,60,2100,12033,5,0.1,3622,9181,9,6980
8,5,0,30,3000,13350,4,0.15,3622,9181,9,5524
8,5,0,60,3000,8190,2,0.05,3622,9181,9,5524
4,5,1,60,5000,56100,11,0.19,659,5147,9,7633
4,5,1,30,3000,35250,11,0.39,270,5147,2,7134
1,5,0,60,11994,39340,3,0.05,3622,9181,2,8608
1,5,0,60,441,1446,3,0.05,3622,9181,9,9091
8,5,0,30,4000,47000,11,0.39,365,5068,2,4961
4,5,1,60,28600,78078,2,0.05,3344,5147,9,7633
4,5,1,60,3322,9069,2,0.05,377,5147,9,7633
8,5,0,60,4399,37611,8,0.14,3622,9181,2,4961
8,5,0,30,667,2968,4,0.15,3622,9181,2,4961
10,5,0,60,56054,327915,5,0.1,15140,15249,9,6906
1,5,0,120,4360,168950,38,0.32,3622,9181,9,9091
1,5,3,60,118170,1325867,11,0.19,3622,9181,2,8608
10,5,3,60,59746,342344,5,0.1,3622,9181,9,6906
11,5,3,60,50000,286500,5,0.1,3622,9181,9,6980
2,5,0,200,600,810,1,0.01,69,28153,9,14446
8,5,0,30,8375,98406,11,0.39,3622,9181,2,4961
4,5,0,90,2150,20876,9,0.11,3622,9181,9,7633
4,5,0,30,21400,206082,9,0.32,3622,9181,2,7134
10,5,3,30,128000,578560,4,0.15,3622,9181,9,6906
1,5,3,240,7483,15115,2,0.01,3622,9181,9,9091
3,5,0,60,8556,28063,3,0.05,643,3156,2,6074
11,5,3,60,112100,608703,5,0.09,3622,9181,9,6980
10,5,3,60,17045,270845,15,0.26,20752,16520,9,6906
1,5,0,240,551,1113,2,0.01,3622,9181,9,9091
2,5,0,240,4810,8898,1,0.01,3622,9181,9,14446
1,5,0,60,800,13152,16,0.27,364,1700,9,9091
8,5,3,60,9255,103841,11,0.19,1243,5120,9,5524
4,5,1,30,55488,605928,10,0.36,3622,9181,2,7134
4,5,1,60,200,280,1,0.02,3622,9181,9,7633
7,5,0,60,2292,17694,7,0.13,617,647,9,5659
1,5,0,90,492,4777,9,0.11,3622,9181,9,9091
1,5,0,60,2436,37758,15,0.26,3622,9181,2,8608
1,5,0,240,448,6137,13,0.06,1135,16941,9,9091
8,5,3,60,11979,30067,2,0.04,3622,9181,9,5524
4,5,1,30,19836,395133,19,0.66,2164,11601,2,7134
8,5,3,30,45000,194400,4,0.14,5075,22711,2,4961
11,5,3,60,9073,22773,2,0.04,521,1494,9,6980
8,5,3,30,2950,12449,4,0.14,3622,9181,2,4961
11,5,3,90,811,7874,9,0.11,103,224,9,6980
7,5,3,30,28200,561744,19,0.66,3076,2859,2,5091
4,5,1,30,3000,19710,6,0.22,263,12398,9,7633
3,5,3,60,420,588,1,0.02,36,-157,9,6624
11,5,0,60,5287,17447,3,0.06,357,1001,9,6980
2,5,0,240,3100,6045,1,0.01,1156,13661,9,14446
1,5,0,60,23147,259709,11,0.19,3622,9181,9,9091
11,5,3,60,9226,49635,5,0.09,3622,9181,9,6980
7,5,3,30,3428,68285,19,0.66,396,47,2,5091
11,5,3,60,24940,105995,4,0.07,1456,1326,2,6420
11,5,3,240,808,10100,12,0.05,298,360,9,6980
1,5,0,60,8640,129945,15,0.25,777,2274,2,8608
7,5,3,60,9940,42245,4,0.07,562,5614,2,5091
2,5,0,240,320,4000,12,0.05,122,1053,9,14446
5,5,3,30,263,5260,20,0.67,21,13622,9,5921
11,5,3,60,4669,13773,2,0.05,3622,9181,9,6980
4,5,1,60,129958,1458128,11,0.19,18907,14322,9,7633
1,5,3,30,11520,103334,8,0.3,3622,9181,9,9091
1,5,3,60,13590,95401,7,0.12,3622,9181,2,8608
2,5,0,240,4000,8400,2,0.01,1587,15163,9,14446
0,5,0,60,254,2794,11,0.18,3622,9181,2,6020
0,5,0,60,17,248,14,0.24,3622,9181,2,6020
0,5,0,120,9,303,33,0.28,3622,9181,9,6583
0,5,0,60,400,1032,2,0.04,3622,9181,9,6583
0,5,0,240,463,902,1,0.01,3622,9181,9,6583
0,5,0,240,620,1209,1,0.01,3622,9181,9,6583
0,5,0,240,151,294,1,0.01,3622,9181,9,6583
0,5,0,30,19,115,6,0.2,3622,9181,2,6020
3,5,3,240,41998,81896,1,0.01,12489,8458,9,6624
11,5,3,60,13212,71080,5,0.09,3622,9181,9,6980
2,5,0,60,2250,32917,14,0.24,3622,9181,2,14325
7,5,3,90,6510,57743,8,0.1,830,698,9,5659
1,5,0,30,47614,196169,4,0.14,3453,8657,9,9091
4,5,1,90,1530,13571,8,0.1,233,24231,9,7633
4,5,1,30,3000,16500,5,0.18,188,24231,2,7134
7,5,3,60,11262,47863,4,0.07,641,2279,2,5091
10,5,3,30,54850,492004,8,0.3,2236,4447,2,6339
8,5,3,60,2900,23200,8,0.13,3622,9181,9,5524
1,5,3,60,10440,152737,14,0.24,3622,9181,2,8608
11,5,3,30,78082,474738,6,0.2,3622,9181,2,6420
11,5,3,60,7150,21092,2,0.05,3622,9181,9,6980
8,5,3,60,12762,140382,11,0.18,3622,9181,2,4961
10,5,3,60,15000,219450,14,0.24,1677,7510,2,6339
3,5,3,60,4666,25103,5,0.09,346,2580,9,6624
11,5,3,60,71030,382141,5,0.09,3622,9181,9,6980
10,5,3,60,96655,773240,8,0.13,3622,9181,9,6906
10,5,3,30,109226,450011,4,0.14,6636,9598,9,6906
4,5,1,60,326131,3587441,11,0.18,46522,26441,2,7134
4,5,1,30,39680,219827,5,0.18,3329,26441,2,7134
11,5,3,30,17422,71778,4,0.14,3622,9181,9,6980
1,5,0,30,1620,36450,22,0.75,3622,9181,2,8608
2,5,0,30,50928,282141,5,0.18,5456,52775,9,14446
10,5,3,60,7452,97993,13,0.22,737,3496,9,6906
11,5,3,60,7150,21092,2,0.05,3622,9181,9,6980
11,5,3,60,11574,119096,10,0.17,3622,9181,2,6420
0,5,0,60,1200,2928,2,0.04,3622,9181,9,6583
1,5,1,60,3136,94080,30,0.5,478,1330,2,8608
4,5,1,60,20000,46600,2,0.04,2238,16090,9,7633
4,5,1,30,27911,154626,5,0.18,11969,16090,9,7633
1,5,0,60,1840,55200,30,0.5,3622,9181,2,8608
8,5,0,60,36000,87840,2,0.04,3622,9181,9,5524
4,5,1,60,732,1705,2,0.04,57,20347,9,7633
11,5,3,30,17422,66377,3,0.13,3622,9181,9,6980
8,5,0,60,26574,206745,7,0.13,2369,18980,9,5524
10,5,3,60,27452,355777,12,0.22,3622,9181,2,6339
1,5,3,240,608,7600,12,0.05,223,1641,9,9091
7,5,3,60,38347,105837,2,0.05,1502,5900,2,5091
4,5,1,60,25712,198496,7,0.13,3622,9181,9,7633
1,5,3,30,2528,27808,11,0.37,740,3754,9,9091
5,5,0,120,7541,223816,29,0.25,2003,31401,2,5355
11,5,3,60,10963,26530,2,0.04,3622,9181,9,6980
11,5,3,30,17422,66377,3,0.13,3622,9181,9,6980
0,5,0,60,298,3862,12,0.22,3622,9181,2,6020
11,5,3,240,80,1000,12,0.05,29,-412,9,6980
10,5,3,30,17124,66954,3,0.13,3622,9181,9,6906
1,5,3,90,3400,28084,8,0.09,3622,9181,9,9091
5,5,0,30,50400,197064,3,0.13,3090,15603,9,5921
5,5,0,30,11492,63665,5,0.18,3622,9181,9,5921
3,5,3,60,17520,171871,9,0.16,9370,2855,2,6074
1,5,3,30,56228,204669,3,0.12,6242,16129,9,9091
1,5,3,30,23705,86286,3,0.12,3622,9181,9,9091
10,5,3,60,50000,122000,2,0.04,7567,15697,2,6339
4,5,0,60,11597,89528,7,0.13,3622,9181,2,7134
4,5,0,120,51861,1384688,26,0.22,14647,14459,9,7633
1,5,3,60,15120,41731,2,0.05,959,3424,2,8608
4,5,0,90,6654,48574,7,0.08,465,50090,9,7633
7,5,3,120,574,15325,26,0.22,4758,5031,9,5659
3,5,3,60,84875,816497,9,0.16,18031,6433,9,6624
0,5,0,60,155,2008,12,0.22,3622,9181,2,6020
0,5,0,240,7003,13655,1,0.01,3622,9181,9,6583
0,5,0,60,170,392,2,0.04,3622,9181,9,6583
0,5,0,60,1296,9421,7,0.12,3622,9181,2,6020
8,5,0,30,14704,178065,12,0.4,3622,9181,2,4961
11,5,3,30,810,11307,13,0.47,52,600,2,6420
2,5,0,60,3024,6834,2,0.04,3622,9181,9,14446
2,5,0,90,2000,14600,7,0.08,3622,9181,9,14446
2,5,0,200,330,412,1,0.01,3622,9181,9,14446
2,5,0,60,53220,386909,7,0.12,3622,9181,2,14325
8,5,0,60,7875,17797,2,0.04,3622,9181,9,5524
11,5,3,60,30000,67800,2,0.04,3622,9181,9,6980
8,5,3,60,2125,4802,2,0.04,3622,9181,2,4961
1,5,3,60,50000,429000,8,0.14,3622,9181,9,9091
7,5,3,30,31512,191277,6,0.2,2635,2300,2,5091
8,5,3,240,36229,70646,1,0.01,13310,11203,9,5524
7,5,3,30,1980,7999,4,0.13,126,382,2,5091
8,5,3,30,24912,82956,3,0.11,3622,9181,9,5524
3,5,3,240,13150,27615,2,0.01,3622,9181,9,6624
8,5,3,60,5861,24323,4,0.07,345,2426,2,4961
4,5,1,30,59615,772610,12,0.43,7722,13547,9,7633
4,5,1,60,9627,21757,2,0.04,486,13547,9,7633
5,5,0,240,3000,6300,2,0.01,1151,6086,9,5921
3,5,3,60,10000,129600,12,0.22,1033,6951,2,6074
10,5,3,30,53787,697079,12,0.43,6342,41040,9,6906
10,5,3,60,107832,754824,7,0.12,8744,11651,9,6906
11,5,3,60,98203,221938,2,0.04,3622,9181,9,6980
11,5,3,60,49000,203350,4,0.07,3573,10133,2,6420
7,5,3,60,578,2312,4,0.07,24,506,2,5091
10,5,3,60,5410,70113,12,0.22,3622,9181,9,6906
7,5,0,60,60000,495600,8,0.14,7857,39857,9,5659
8,5,0,60,100000,858000,8,0.14,3622,9181,9,5524
0,5,0,60,379,4911,12,0.22,3622,9181,2,6020
0,5,0,60,1413,3193,2,0.04,3622,9181,9,6583
0,5,0,60,5076,21065,4,0.07,3622,9181,2,6020
0,5,0,60,40,160,4,0.07,3622,9181,2,6020
8,5,0,60,50000,413000,8,0.14,6481,35226,2,4961
3,5,3,60,13100,61570,4,0.08,3622,9181,9,6624
7,5,3,240,14146,27584,1,0.01,5475,16114,9,5659
4,5,1,60,80000,686400,8,0.14,3622,9181,9,7633
10,5,3,60,62000,710520,11,0.19,6795,13316,2,6339
1,5,3,60,19920,144818,7,0.12,3622,9181,9,9091
10,5,3,60,35496,80220,2,0.04,3622,9181,9,6906
10,5,3,60,80000,180800,2,0.04,6502,12300,9,6906
4,5,1,60,123700,1061346,8,0.14,18882,19225,9,7633
1,5,3,240,2000,4200,2,0.01,3622,9181,9,9091
10,5,3,60,20000,77800,3,0.06,117,4900,2,6339
8,5,3,60,990,11345,11,0.19,597,1279,9,5524
7,5,3,60,72518,163890,2,0.04,3622,9181,9,5659
7,5,3,60,50000,194500,3,0.06,2791,9167,2,5091
1,5,3,60,4800,10704,2,0.04,216,3017,9,9091
3,5,3,60,33650,187767,5,0.09,6904,4816,9,6624
1,5,3,30,1200,0,0,0.0,80,532,9,9091
11,5,3,60,88500,344265,3,0.06,3622,9181,9,6980
1,5,0,30,9744,45796,4,0.16,989,11924,9,9091
3,5,3,60,34552,232534,6,0.11,3622,9181,9,6624
4,5,1,30,249986,2787343,11,0.37,3622,9181,2,7134
8,5,0,60,23819,53830,2,0.04,1447,7854,9,5524
3,5,3,30,1638,7698,4,0.16,3622,9181,9,6624
1,5,3,30,72300,240759,3,0.11,4392,17607,9,9091
11,5,3,60,290000,1087500,3,0.06,16192,17090,2,6420
3,5,3,60,95,784,8,0.14,3622,9181,2,6074
1,5,0,60,1481,3184,2,0.04,141,400,9,9091
10,5,3,120,3599,73707,20,0.17,3622,9181,2,6339
1,5,3,120,964,19318,20,0.17,6705,26664,2,8608
1,5,3,60,10620,119262,11,0.19,3622,9181,9,9091
7,5,3,30,1542,8851,5,0.19,9400,1317,9,5659
3,5,3,60,100000,811000,8,0.14,3622,9181,9,6624
1,5,0,60,24765,200844,8,0.14,2666,10186,9,9091
1,5,3,60,11000,61930,5,0.09,3622,9181,9,9091
10,5,0,100,2000,2600,1,0.01,3622,9181,9,6906
7,5,3,30,50000,594500,11,0.4,5446,26804,9,5659
1,5,3,60,1821,3168,1,0.03,3622,9181,9,9091
3,5,3,120,12800,241920,18,0.16,2844,3853,8,8163
1,5,3,30,25000,83250,3,0.11,3622,9181,9,9091
4,5,1,60,85800,321750,3,0.06,5605,44180,2,7134
1,5,3,60,24765,200844,8,0.14,2751,10438,9,9091
11,5,3,60,51747,116948,2,0.04,3622,9181,9,6980
1,5,3,240,3393,7125,2,0.01,1273,3783,9,9091
1,5,0,240,7000,14700,2,0.01,2625,8868,9,9091
3,5,3,60,26512,172858,6,0.11,2381,4073,9,6624
3,5,3,30,1040,3338,3,0.11,3622,9181,9,6624
4,5,1,30,19573,264626,13,0.45,1947,27812,9,7633
5,5,3,60,1419,6385,4,0.08,71,-39,9,5921
1,5,3,60,2863,11709,4,0.07,3622,9181,2,8608
7,5,3,60,17000,63410,3,0.06,931,5002,2,5091
11,5,3,30,75701,350495,4,0.15,3622,9181,9,6980
3,5,3,60,150000,1216500,8,0.14,3622,9181,2,6074
3,5,3,60,9784,63791,6,0.11,884,-316,9,6624
0,5,0,60,900,1791,1,0.03,3622,9181,2,6020
3,5,3,60,15000,97800,6,0.11,15659,9925,9,6624
3,5,3,60,33922,275107,8,0.14,16611,10223,9,6624
7,5,3,60,57859,215814,3,0.06,3090,16858,2,5091
4,5,1,60,15485,104214,6,0.11,3622,9181,2,7134
7,5,3,60,2469,27726,11,0.19,230,163,2,5091
0,5,0,90,710,6624,9,0.1,3622,9181,9,6583
7,5,3,30,17851,212248,11,0.4,2117,663,9,5659
8,5,0,30,3273,44250,13,0.45,389,1786,9,5524
7,5,3,60,34374,73904,2,0.04,2346,462,9,5659
10,5,3,60,41768,92307,2,0.04,2599,2427,9,6906
8,5,3,30,5403,73048,13,0.45,490,1016,2,4961
1,5,3,60,50700,391404,7,0.13,3622,9181,2,8608
1,5,3,30,2000,26980,13,0.45,3622,9181,2,8608
11,5,3,30,19913,268626,13,0.45,1828,955,9,6980
11,5,3,90,3969,17542,4,0.05,561,-749,9,6980
11,5,3,30,150468,1468567,9,0.33,3622,9181,2,6420
11,5,3,60,203160,761850,3,0.06,11353,11654,2,6420
10,5,3,60,38151,83169,2,0.04,3622,9181,9,6906
4,5,1,60,213502,1648235,7,0.13,31271,61693,9,7633
4,5,1,60,14648,80564,5,0.09,1023,1244,9,7633
3,5,3,60,1400,3052,2,0.04,4355,2644,9,6624
11,5,3,30,336000,3225600,9,0.32,37955,41077,2,6420
5,5,3,30,13653,62667,4,0.15,3622,9181,9,5921
1,5,3,30,1764,6262,3,0.12,110,-293,2,8608
4,5,1,30,128500,1233600,9,0.32,3622,9181,2,7134
4,5,1,120,41943,781817,18,0.16,10322,13266,8,4614
4,5,1,60,156995,1212001,7,0.13,32219,49569,9,7633
4,5,1,60,91500,706380,7,0.13,3622,9181,9,7633
0,5,0,90,300,2790,9,0.1,266,3147,9,6583
3,5,3,120,30120,569268,18,0.16,6697,2995,8,8163
5,5,3,240,2966,20257,6,0.03,1067,5310,9,5921
8,5,3,30,101900,978240,9,0.32,3622,9181,2,4961
11,5,3,60,149944,539798,3,0.06,3622,9181,9,6980
4,5,1,60,50000,386000,7,0.13,6201,11082,9,7633
1,5,3,30,45204,141036,3,0.1,3622,9181,9,9091
1,5,3,60,148037,1142845,7,0.13,3622,9181,9,9091
4,5,1,60,234519,1810486,7,0.13,51833,106573,9,7633
5,5,3,30,294399,2826230,9,0.32,33500,9181,2,5355
4,5,1,60,88995,687041,7,0.13,3622,9181,9,7633
5,5,0,60,28622,145685,5,0.08,3622,9181,9,5921
4,5,1,60,253,733,2,0.05,3622,9181,9,7633
8,5,0,30,280,2800,10,0.33,3622,9181,2,4961
8,5,0,30,200,1370,6,0.23,18,140,9,5524
4,5,1,30,600,7050,11,0.39,3622,9181,2,7134
2,5,0,60,2305,5624,2,0.04,126,350,9,14446
1,5,0,240,819,1556,1,0.01,284,668,9,9091
8,5,0,60,16577,145214,8,0.15,3622,9181,2,4961
2,5,0,200,100,140,1,0.01,3622,9181,9,14446
2,5,0,90,735,8908,12,0.13,3622,9181,9,14446
2,5,0,100,588,2940,5,0.05,3622,9181,9,14446
1,5,0,60,8430,63477,7,0.13,546,211,9,9091
8,5,0,60,3360,29433,8,0.15,3622,9181,9,5524
8,5,0,60,2000,5800,2,0.05,3622,9181,9,5524
11,5,3,30,4000,23120,5,0.19,3622,9181,9,6980
10,5,3,30,6714,38806,5,0.19,574,4837,9,6906
1,5,0,60,9024,60099,6,0.11,976,11369,9,9091
8,5,0,60,5500,61710,11,0.19,708,1524,2,4961
1,5,0,60,9024,60099,6,0.11,680,1698,9,9091
3,5,0,60,6552,50515,7,0.13,3622,9181,9,6624
2,5,0,240,4077,7746,1,0.01,1404,7329,9,14446
2,5,1,200,250,350,1,0.01,3622,9181,9,14446
8,5,0,60,6985,17043,2,0.04,336,1528,9,5524
8,5,0,60,31000,351850,11,0.19,3941,41656,2,4961
3,5,0,60,69685,781865,11,0.19,3622,9181,2,6074
8,5,3,60,5184,15033,2,0.05,507,576,9,5524
1,5,0,30,1276,29348,23,0.77,117,83,9,9091
10,5,3,60,49760,321947,6,0.11,3622,9181,9,6906
8,5,0,60,3000,26280,8,0.15,3622,9181,2,4961
1,5,0,240,7107,14924,2,0.01,2633,2688,9,9091
11,5,3,30,4000,20520,5,0.17,3622,9181,9,6980
2,5,0,60,1680,12650,7,0.13,3622,9181,2,14325
2,5,0,180,450,22500,50,0.28,101,5036,0,7467
1,5,0,240,4340,8246,1,0.01,3622,9181,9,9091
2,5,0,30,68,152,2,0.07,3622,9181,9,14446
4,5,1,30,5000,58750,11,0.39,404,9181,2,7134
4,5,1,60,820,2238,2,0.05,79,9181,9,7633
4,5,1,30,4882,25044,5,0.17,420,9181,9,7633
4,5,1,30,751,3852,5,0.17,65,9181,9,7633
4,5,1,60,24615,276180,11,0.19,2888,9181,9,7633
4,5,1,60,140000,1570800,11,0.19,16424,9181,9,7633
4,5,1,30,31000,364250,11,0.39,2501,9181,2,7134
8,5,0,30,1300,15275,11,0.39,105,1393,2,4961
4,5,1,30,7500,35625,4,0.16,662,8736,9,7633
11,5,3,30,5900,28025,4,0.16,3622,9181,9,6980
2,5,0,30,6576,31236,4,0.16,3622,9181,9,14446
2,5,0,240,256,3481,13,0.06,3622,9181,9,14446
2,5,0,90,168,1631,9,0.11,3622,9181,9,14446
8,5,0,30,6000,70500,11,0.39,493,6879,2,4961
4,5,1,60,34826,390747,11,0.19,4099,9181,9,7633
1,5,0,240,448,6092,13,0.06,3622,9181,9,9091
1,5,0,60,2788,43214,15,0.26,588,4121,9,9091
7,5,0,60,20124,54938,2,0.05,2262,9536,9,5659
4,5,0,60,1000,2730,2,0.05,69,9181,9,7633
4,5,0,30,44295,203757,4,0.15,3045,9181,9,7633
4,5,0,30,75159,751590,10,0.33,6773,9181,2,7134
4,5,0,60,2250,3285,1,0.02,763,9181,9,7633
4,5,0,60,6000,14640,2,0.04,285,9181,9,7633
4,5,0,90,500,4855,9,0.11,60,9181,9,7633
4,5,0,90,213,4473,21,0.23,3622,9181,9,7633
4,5,0,30,55797,655614,11,0.39,4665,9181,2,7134
4,5,0,30,35000,697200,19,0.66,3869,9181,2,7134
4,5,0,30,1000,19920,19,0.66,91,9181,2,7134
4,5,0,60,33000,289080,8,0.15,2654,9181,2,7134
4,5,0,60,2000,17520,8,0.15,161,9181,2,7134
8,5,0,60,3000,26280,8,0.15,3622,9181,9,5524
4,5,1,60,55070,617885,11,0.19,7253,5147,9,7633
2,5,0,240,3584,6917,1,0.01,3622,9181,9,14446
4,5,0,60,10000,112200,11,0.19,1250,5147,9,7633
4,5,1,60,80000,897600,11,0.19,10519,5147,9,7633
4,5,1,60,15000,168300,11,0.19,1972,5147,9,7633
4,5,1,60,2300,37812,16,0.27,336,5147,9,7633
1,5,0,30,1500,33750,22,0.75,3622,9181,2,8608
1,5,0,240,116,1577,13,0.06,3622,9181,9,9091
1,5,3,60,2376,7793,3,0.05,189,7953,2,8608
3,5,3,60,48551,544742,11,0.19,15664,10884,2,6074
11,5,3,30,5900,25606,4,0.14,3622,9181,9,6980
2,5,0,60,14448,20371,1,0.02,3622,9181,9,14446
4,5,0,30,33162,660587,19,0.66,3622,9181,2,7134
8,5,3,60,30000,336600,11,0.19,4050,14759,9,5524
10,5,3,60,69247,376011,5,0.09,3622,9181,9,6906
7,5,3,60,110000,283800,2,0.04,12543,979,9,5659
1,5,3,240,412,5603,13,0.06,3622,9181,9,9091
1,5,3,60,5070,80562,15,0.26,3622,9181,2,8608
1,5,3,30,1764,3951,2,0.07,3622,9181,9,9091
1,5,3,30,69384,313615,4,0.15,3622,9181,2,8608
11,5,3,60,5900,18880,3,0.05,3622,9181,9,6980
4,5,1,60,350,903,2,0.04,40,19264,9,7633
8,5,0,60,115745,1298658,11,0.19,15500,82195,2,4961
10,5,3,60,75000,641250,8,0.14,3622,9181,9,6906
1,5,0,60,1013,1448,1,0.02,3622,9181,9,9091
1,5,0,240,4200,8190,1,0.01,3622,9181,9,9091
2,5,0,30,400,4700,11,0.39,3622,9181,2,14325
2,5,0,240,8000,14800,1,0.01,3622,9181,9,14446
4,5,1,30,43638,869268,19,0.66,3622,9181,2,7134
4,5,1,60,100000,1122000,11,0.19,3622,9181,2,7134
1,5,0,60,33998,111513,3,0.05,7275,7758,2,8608
1,5,0,60,63000,206640,3,0.05,3622,9181,2,8608
4,5,1,30,3000,19710,6,0.22,2252,42548,9,7633
7,5,0,60,625,4825,7,0.13,3622,9181,9,5659
7,5,3,60,36576,94366,2,0.04,4145,647,9,5659
1,5,0,30,4800,95616,19,0.66,532,6441,2,8608
2,5,0,30,1040,9172,8,0.29,3622,9181,2,14325
10,5,3,30,307216,1327173,4,0.14,3622,9181,2,6339
10,5,3,30,11729,50669,4,0.14,3622,9181,9,6906
11,5,3,30,6392,27741,4,0.14,3622,9181,2,6420
11,5,3,60,4669,14940,3,0.05,3622,9181,9,6980
11,5,3,30,6392,27741,4,0.14,3622,9181,2,6420
11,5,3,30,10114,89205,8,0.29,3622,9181,2,6420
8,5,0,60,10000,72100,7,0.12,1108,9648,9,5524
1,5,0,240,5000,10500,2,0.01,1841,8447,9,9091
1,5,0,60,3564,55242,15,0.26,3622,9181,2,8608
1,5,0,30,5220,103982,19,0.66,3622,9181,2,8608
1,5,0,30,300,5976,19,0.66,3622,9181,2,8608
4,5,1,60,129557,325188,2,0.04,14710,11601,9,7633
4,5,1,30,156,1024,6,0.22,9,11601,2,7134
4,5,1,60,154667,1735363,11,0.19,20339,11601,9,7633
11,5,3,60,55000,233750,4,0.07,5357,2403,2,6420
3,5,3,60,45000,384750,8,0.14,4171,2936,9,6624
4,5,1,60,137900,1139054,8,0.14,12766,11601,9,7633
3,5,3,60,2268,5284,2,0.04,109,148,9,6624
8,5,0,240,20000,39000,1,0.01,7464,3605,9,5524
4,5,1,60,22623,56783,2,0.04,2809,12398,9,7633
1,5,0,240,3500,6825,1,0.01,1313,4597,9,9091
2,5,0,240,4000,7800,1,0.01,1496,13897,9,14446
10,5,3,60,21621,50376,2,0.04,3622,9181,9,6906
3,5,3,240,24496,44092,1,0.01,3622,9181,9,6624
1,5,0,60,207,273,1,0.02,12,1503,9,9091
2,5,0,60,7830,10962,1,0.02,3622,9181,9,14446
2,5,0,100,1500,7140,4,0.05,3622,9181,9,14446
3,5,3,60,81270,451861,5,0.09,8491,9605,9,6624
1,5,0,240,600,1170,1,0.01,224,2545,9,9091
1,5,0,30,4269,44995,10,0.35,3622,9181,2,8608
7,5,0,30,4279,28113,6,0.22,259,553,2,5091
8,5,3,60,32000,264320,8,0.14,3026,13406,9,5524
10,5,3,60,20927,52526,2,0.04,3622,9181,9,6906
3,5,3,60,538,753,1,0.02,43,-112,9,6624
8,5,3,30,5000,41150,8,0.27,607,3911,2,4961
11,5,3,60,4980,16185,3,0.05,3622,9181,2,6420
7,5,0,30,6840,136252,19,0.66,778,9181,2,5091
4,5,1,30,17038,152830,8,0.3,1722,20326,9,7633
4,5,1,60,88433,730456,8,0.14,8935,20326,9,7633
1,5,3,30,2790,62775,22,0.75,3622,9181,2,8608
2,5,0,240,2848,5553,1,0.01,1066,9794,9,14446
11,5,3,240,592,8051,13,0.06,195,-779,9,6980
11,5,3,60,4593,13549,2,0.05,3622,9181,9,6980
1,5,3,30,14480,129885,8,0.3,3622,9181,9,9091
10,5,3,30,230000,970600,4,0.14,18968,21168,2,6339
10,5,3,60,2548,38321,15,0.25,257,-639,2,6339
11,5,3,30,6392,26335,4,0.14,3622,9181,2,6420
4,5,1,30,10944,46183,4,0.14,726,14322,9,7633
10,5,3,240,8000,15600,1,0.01,3088,5476,9,6906
1,5,3,30,2772,6209,2,0.07,3622,9181,9,9091
3,5,3,60,250000,2805000,11,0.19,32538,19179,2,6074
0,5,0,30,4,16,4,0.14,3622,9181,9,6583
0,5,0,60,174,1914,11,0.18,3622,9181,2,6020
0,5,0,120,23,776,33,0.28,3622,9181,9,6583
0,5,0,60,67,553,8,0.14,3622,9181,9,6583
0,5,0,60,41,338,8,0.14,3622,9181,9,6583
0,5,0,30,15,91,6,0.2,3622,9181,2,6020
11,5,3,30,10114,61493,6,0.2,3622,9181,2,6420
1,5,3,30,650,7150,11,0.37,61,572,9,9091
10,5,3,30,113614,468089,4,0.14,3622,9181,2,6339
2,5,0,30,1680,3763,2,0.07,3622,9181,9,14446
7,5,3,240,32554,63480,1,0.01,3622,9181,9,5659
1,5,0,30,12446,51277,4,0.14,3622,9181,9,9091
1,5,3,30,1260,28350,22,0.75,122,131,2,8608
1,5,3,30,7140,119452,16,0.56,779,3646,2,8608
4,5,1,60,51355,125819,2,0.04,6436,24231,9,7633
4,5,1,60,240976,2703750,11,0.19,30789,24231,9,7633
4,5,1,60,7736,18024,2,0.04,3622,9181,9,7633
10,5,3,30,61060,251567,4,0.14,3718,18949,9,6906
8,5,3,30,5785,35172,6,0.2,460,2571,2,4961
7,5,3,60,34054,101821,2,0.05,1309,2279,2,5091
10,5,3,30,99714,410821,4,0.14,6005,4447,9,6906
5,5,0,90,2520,21772,8,0.1,318,1716,9,5921
7,5,3,60,5603,23812,4,0.07,316,2279,2,5091
8,5,0,30,12959,78790,6,0.2,3622,9181,2,4961
8,5,3,30,22872,139061,6,0.2,3622,9181,2,4961
10,5,3,30,150000,2509500,16,0.56,17001,7510,2,6339
10,5,3,60,15000,219450,14,0.24,1485,7510,9,6906
1,5,3,60,5,41,8,0.14,3622,9181,2,8608
4,5,1,60,87499,213497,2,0.04,9645,26441,9,7633
8,5,3,60,3275,33699,10,0.17,3622,9181,9,5524
8,5,3,120,917,28261,30,0.26,3622,9181,8,5868
3,5,3,60,33156,257953,7,0.13,3622,9181,2,6074
